StartTime_new,DE_Load,DK_Load,HU_Load,IT_Load,NL_Load,PO_Load,SE_Load,SP_Load,UK_Load,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_SE,green_energy_IT,green_energy_PO,green_energy_NL
2022-05-06 13:00:00,240131,4087,20017,37157,35529,21446,13603,26990,2042,27191,1270.545493,115527,2636,4064,11765,12990,3687,4215
2022-05-06 14:00:00,239304,4264,20402,36059,38788,21509,14187,26719,1992,26541,1270.647084,100513,2618,3142,11828,10820,2964,4232
2022-05-06 15:00:00,240284,4269,20358,35761,43654,21519,13905,26424,2043,25119,1270.748674,81806,2410,2208,11741,10108,2442,4277
2022-05-06 16:00:00,238651,4062,20807,36369,46330,21653,13162,26507,2113,21211,1270.850265,63688,2059,1457,11251,10470,2097,4016
2022-05-06 17:00:00,233010,3817,21268,36328,49495,21956,13030,26992,2035,18197,1270.951856,49014,1911,1022,11564,10014,1967,3491
2022-05-06 18:00:00,225626,3743,21656,34258,51506,21358,13232,28121,1936,18325,1271.053446,40612,1925,1018,11859,9131,1524,3538
2022-05-06 19:00:00,218044,3571,20502,31391,51644,19805,13055,26857,1868,17323,1271.155037,39572,1945,1081,11846,8773,933,3340
2022-05-06 20:00:00,204640,3320,19582,28671,49389,18460,12957,24717,1832,16231,1271.256628,36075,2153,1045,11603,8323,917,2723
2022-05-06 21:00:00,190952,3169,18840,26731,46598,17362,11823,23320,1660,14433,1271.358218,36959,2265,879,10503,7854,1077,2353
2022-05-06 22:00:00,181114,3036,17770,25205,43823,16717,11296,21980,1447,13474,1271.459809,39224,2127,805,10205,7956,1188,1558
2022-05-06 23:00:00,173373,2945,16715,24244,41781,16324,11515,21001,1306,12211,1271.5614,40431,2254,846,10505,7978,1328,1388
2022-05-07 00:00:00,168165,2884,16062,23758,40813,16212,11526,20381,1232,11932,1271.66299,39856,2196,875,10596,8073,1428,1380
2022-05-07 01:00:00,167179,2872,15700,23626,40591,16019,11338,20019,1208,11620,1271.764581,39000,2329,989,10504,7880,1479,1454
2022-05-07 02:00:00,169334,2879,15793,23889,40478,15604,11049,19947,1174,11213,1271.866172,36483,2313,918,10625,7848,1685,1139
2022-05-07 03:00:00,172029,2980,15628,24869,40474,16277,10890,20482,1169,11044,1271.967762,37844,2342,844,10782,8118,2037,993
2022-05-07 04:00:00,179210,3286,16523,27918,40540,17529,11108,20902,580,10829,1272.069353,46689,2559,1254,11403,9786,2610,857
2022-05-07 05:00:00,191542,3598,17455,31123,39959,18493,12137,22588,675,13207,1272.170944,65036,3048,2002,11874,12617,3362,873
2022-05-07 06:00:00,206598,3706,18023,32832,38884,19045,12938,24383,1493,17184,1272.272534,85171,3566,2925,12137,14413,4149,1124
2022-05-07 07:00:00,215604,3730,18091,32439,37522,19093,13168,25472,1708,20086,1272.374125,109088,3908,3869,12392,14202,4805,1238
2022-05-07 08:00:00,218163,3673,18002,31696,34656,19023,13214,25537,1802,21563,1272.475716,130049,4225,4490,12243,14626,5080,1389
2022-05-07 09:00:00,219417,3574,17892,30160,32828,18785,13334,25589,1793,22135,1272.577306,141716,4490,4912,12404,14607,5146,1847
2022-05-07 10:00:00,215974,3485,17614,29088,32659,18524,13337,25759,1763,21683,1272.678897,143778,4610,5014,12440,15086,5257,2357
2022-05-07 11:00:00,210604,3436,16989,27610,33097,17962,12816,25335,1761,21573,1272.780488,146778,4720,4958,12337,14034,4880,2757
2022-05-07 12:00:00,204605,3403,16918,27313,33316,17913,12547,24073,1728,21492,1272.882078,142086,4791,4532,12261,13319,4520,3609
2022-05-07 13:00:00,203265,3433,17258,27452,34591,18131,12395,23300,1690,22218,1272.983669,138227,4727,3901,12013,11602,4014,4649
2022-05-07 14:00:00,204010,3665,17583,28622,38138,18292,12547,23113,1655,22166,1273.08526,127030,4526,3227,11783,10529,3380,5873
2022-05-07 15:00:00,207668,3787,17816,29126,41615,18510,12813,23185,1744,21596,1273.18685,105563,4149,2328,11787,9683,2938,6465
2022-05-07 16:00:00,209883,3659,18401,30687,43470,18685,13116,23471,1856,17861,1273.288441,87763,3587,1420,11516,10202,2538,6984
2022-05-07 17:00:00,206906,3534,19136,31273,45207,19016,13497,24133,1786,15099,1273.390032,78948,3173,984,11283,11397,2045,7600
2022-05-07 18:00:00,200219,3475,19867,29693,46827,18741,13313,25627,1705,15173,1273.491622,70544,2860,936,11070,9473,1976,7669
2022-05-07 19:00:00,196293,3365,18956,27495,47054,17641,13087,24782,1638,14953,1273.593213,71289,2837,919,10836,7294,1430,7016
2022-05-07 20:00:00,186777,3195,17898,25379,45474,16295,12761,22950,1649,14181,1273.694804,67423,2794,845,10651,6408,1189,7724
2022-05-07 21:00:00,174072,3037,16790,23568,43705,15213,12123,21312,1510,11322,1273.796394,63614,2765,833,10223,6259,1013,8379
2022-05-07 22:00:00,161998,2896,15743,22024,41488,14621,11813,20030,1326,9878,1273.897985,61808,2481,822,10012,6464,1096,7389
2022-05-07 23:00:00,155180,2836,14944,21126,39621,14280,11545,19095,1204,9350,1273.999576,62039,2359,822,10000,6155,1121,7012
2022-05-08 00:00:00,150639,2836,14515,20758,38992,14112,11482,18572,1149,9277,1274.101166,61866,2219,774,10154,6108,1149,6967
2022-05-08 01:00:00,148496,2839,14315,20619,38510,13891,11544,18261,1131,9200,1274.202757,60405,2066,727,10317,6164,1194,6413
2022-05-08 02:00:00,149453,2763,14373,20695,38390,13411,11492,18315,1088,9055,1274.304348,59513,2006,737,10460,6351,1166,6348
2022-05-08 03:00:00,149818,2895,14153,20425,38003,13678,11792,18577,1087,8606,1274.405938,61062,1916,893,10872,6998,1325,6707
2022-05-08 04:00:00,153938,3105,14681,22039,36681,14288,12154,18418,1059,8484,1274.507529,66592,1810,1550,10991,8855,1743,6159
2022-05-08 05:00:00,165977,3332,15302,24175,35040,14895,12406,19342,1114,11456,1274.60912,81881,2066,2623,11259,10543,2579,5754
2022-05-08 06:00:00,181473,3437,15966,25888,33718,15267,12772,21069,1255,15905,1274.71071,103689,2113,3811,11441,11783,3777,5513
2022-05-08 07:00:00,190037,3473,16353,27366,31821,15471,13123,22276,1407,19341,1274.812301,123275,2235,4871,11564,13674,4685,4746
2022-05-08 08:00:00,197658,3470,16450,27526,28279,15536,13243,22851,1542,20018,1274.913892,145506,2547,5569,11560,13647,5287,4707
2022-05-08 09:00:00,203182,3449,16461,27879,25301,15545,13357,23079,1582,19646,1275.015483,163250,2671,5978,11284,14722,5304,4518
2022-05-08 10:00:00,197270,3441,16186,25624,23511,15992,13130,23516,1587,20919,1275.117073,171044,2695,5971,10819,13990,5595,4597
2022-05-08 11:00:00,191063,3393,15902,23915,22467,15771,12726,23493,1600,21042,1275.218664,169761,2605,5601,10936,12933,5481,4948
2022-05-08 12:00:00,186487,3373,15998,23872,22684,15706,12835,22294,1519,20382,1275.320255,163672,2555,5085,10878,12793,5086,5426
2022-05-08 13:00:00,182031,3469,16417,24843,24444,15431,12961,21605,1457,20455,1275.421845,152727,2394,4325,10792,12746,4216,5670
2022-05-08 14:00:00,181593,3711,16986,24867,28317,15935,13591,21638,1454,18697,1275.523436,136860,2162,3494,10708,10538,3739,5679
2022-05-08 15:00:00,188468,3791,17407,25745,34533,16810,13938,21933,1559,16445,1275.625027,105753,1889,2382,10491,8452,3613,5374
2022-05-08 16:00:00,193608,3680,18257,27211,39467,17352,14312,22556,1684,14887,1275.726617,75853,1574,1383,10359,8018,3115,5078
2022-05-08 17:00:00,194555,3597,19149,28596,43533,17970,14374,23479,1680,12911,1275.828208,63351,1304,824,10360,9517,3036,4472
2022-05-08 18:00:00,195361,3570,19894,27997,46093,17853,14340,25404,1684,12815,1275.929799,60162,1294,656,10457,8709,3149,3828
2022-05-08 19:00:00,196486,3432,18868,26024,47428,16969,13727,25065,1654,13074,1276.031389,57923,1238,640,10479,6500,2910,3425
2022-05-08 20:00:00,190124,3244,17646,23838,45827,15923,12989,23070,1622,10670,1276.13298,58835,1160,638,10241,5341,3012,3334
2022-05-08 21:00:00,177723,3100,16459,21902,43602,14851,12522,21470,1434,8030,1276.234571,57209,1052,679,10081,5725,2835,3015
2022-05-08 22:00:00,169002,2999,15461,20610,41626,14550,12255,20372,1239,7628,1276.336161,55646,1106,750,10220,6115,2947,2981
2022-05-08 23:00:00,164476,2950,14790,20174,40454,14271,12160,19700,1124,7408,1276.437752,56171,1214,723,10494,6149,3029,2831
2022-05-09 00:00:00,163720,2941,14466,20053,39718,14328,11694,19425,1055,7010,1276.539343,54666,1238,693,10627,6619,3000,2370
2022-05-09 01:00:00,166107,3022,14456,20558,39504,14595,11945,19562,1041,6746,1276.640933,53619,1245,679,11019,6691,3042,1929
2022-05-09 02:00:00,174564,3194,15187,22354,39904,15119,12679,20336,1003,7137,1276.742524,51691,1456,656,11441,6888,2895,1799
2022-05-09 03:00:00,192891,3681,16615,26565,41450,17957,14051,23138,1023,7935,1276.844115,52392,1797,851,11888,6450,2890,1867
2022-05-09 04:00:00,224351,4141,19185,32221,43719,20145,15333,25647,1095,9550,1276.945705,65208,1718,1491,12107,9542,3055,1919
2022-05-09 05:00:00,243285,4334,19870,36565,45197,20825,15999,27566,1364,12334,1277.047296,85637,1751,2684,11688,12456,3861,1695
2022-05-09 06:00:00,253859,4334,19497,37575,43934,20721,15588,27998,1768,14933,1277.148887,109585,2209,4108,11601,13682,5008,1403
2022-05-09 07:00:00,256642,4380,19070,36839,40582,20599,15353,28260,1945,16483,1277.250477,136615,2647,5459,11666,14515,5905,1489
2022-05-09 08:00:00,259280,4388,18667,36524,36895,20755,15017,28368,2015,17959,1277.352068,158261,2829,6481,11866,15336,6207,1709
2022-05-09 09:00:00,261179,4251,18865,35078,34090,20852,14840,28847,2019,18539,1277.453659,170436,2927,6702,12044,16427,6259,1813
2022-05-09 10:00:00,259197,4283,19357,34770,32169,20426,14579,29049,2042,17878,1277.555249,175101,3049,6305,12222,15716,5954,1824
2022-05-09 11:00:00,254579,4240,19436,35815,31814,20285,14243,28695,2062,18189,1277.65684,175507,3163,5447,12294,15050,5814,1870
2022-05-09 12:00:00,250581,4138,19785,36072,32517,20545,14049,28031,1998,17966,1277.758431,165089,3168,4935,12224,13661,5394,1942
2022-05-09 13:00:00,247572,4071,20271,35949,34582,20770,14465,27725,1980,17744,1277.860021,150233,3167,3785,12274,12850,4694,1854
2022-05-09 14:00:00,242707,4250,20354,35085,39049,20923,14644,27602,2016,17846,1277.961612,127673,3013,2974,12207,10706,3564,1759
2022-05-09 15:00:00,243465,4275,20433,34376,44959,21037,14281,27406,2119,17338,1278.063203,99391,2590,2102,12016,9569,2830,1410
2022-05-09 16:00:00,245595,4122,21013,34984,48317,21518,14368,27791,2096,15035,1278.164793,77385,2273,1333,11925,9773,2551,1125
2022-05-09 17:00:00,243703,3905,21513,35864,51217,21998,14495,28299,1925,12972,1278.266384,65619,2303,791,12107,9901,2523,804
2022-05-09 18:00:00,238106,3809,22088,34432,52527,21348,13659,29399,1817,12690,1278.367975,60263,2585,636,12101,8802,2550,917
2022-05-09 19:00:00,231574,3679,20905,30981,52649,19588,12861,27724,1771,12587,1278.469565,63228,2814,623,12000,6815,2860,1176
2022-05-09 20:00:00,217341,3430,19830,28449,50235,18067,12313,25236,1731,10551,1278.571156,68850,2953,614,12165,5558,3266,1902
2022-05-09 21:00:00,202272,3259,18979,25830,47346,16916,11375,23969,1543,9720,1278.672747,74022,2988,622,11833,5204,3583,2721
2022-05-09 22:00:00,193136,3110,17889,24365,43901,16306,11205,22574,1318,8692,1278.774337,78652,2925,618,11749,5415,3819,3589
2022-05-09 23:00:00,186517,3033,16939,23750,41706,16033,11453,21673,1189,7538,1278.875928,84627,2964,629,11598,6183,3844,5081
2022-05-10 00:00:00,182471,2988,16343,23570,41112,16074,11957,21349,1134,7446,1278.977519,85833,3065,630,11547,6357,3779,6538
2022-05-10 01:00:00,185134,3066,16198,23743,40760,16193,12251,21204,1130,7295,1279.079109,90252,3303,615,11557,6402,3747,7351
2022-05-10 02:00:00,192244,3228,16598,24809,40833,16452,12379,21751,1091,7191,1279.1807,89243,3520,609,11397,5408,3803,8805
2022-05-10 03:00:00,207789,3737,17651,28217,42103,18703,13616,24045,1086,9041,1279.282291,85137,3480,766,12308,6355,3833,11274
2022-05-10 04:00:00,236989,4268,19765,33597,44490,20608,14939,26364,1162,10463,1279.383881,96254,3659,1435,12510,10352,4020,12918
2022-05-10 05:00:00,253737,4503,20004,37197,47799,21173,15364,28057,1447,12997,1279.485472,115970,3921,2764,12317,13485,4538,13074
2022-05-10 06:00:00,261396,4478,19564,37681,48731,20797,15547,28665,1779,16183,1279.587063,130836,3910,4325,12581,14398,5435,13584
2022-05-10 07:00:00,263694,4638,18977,37176,47409,20189,15286,29033,1955,18414,1279.688653,151385,4321,5609,12570,15539,6316,14472
2022-05-10 08:00:00,268642,4692,18693,36913,45120,20209,14996,29465,1968,18700,1279.790244,180134,4439,6469,12641,16362,6763,14577
2022-05-10 09:00:00,274847,4744,18706,35015,42616,20246,14548,29566,1885,18464,1279.891835,209084,4586,6755,12663,17556,6934,14370
2022-05-10 10:00:00,276932,4753,18838,35180,39962,20261,14346,29708,1811,18990,1279.993425,223392,4782,6771,12707,17861,7056,13111
2022-05-10 11:00:00,273043,4721,18705,36272,41914,20200,14378,29175,1846,18854,1280.095016,225050,4721,6570,12884,17449,6790,15386
2022-05-10 12:00:00,270861,4530,18944,36558,44433,20553,14706,28484,1792,19126,1280.196607,218016,4578,6007,13118,15382,6219,15537
2022-05-10 13:00:00,265081,4522,19288,36677,46738,20870,14661,28041,1783,18988,1280.298197,197265,4697,5254,13244,13622,5408,14849
2022-05-10 14:00:00,256566,4701,19720,35884,50134,21234,15121,28174,1830,18616,1280.399788,171913,4332,4235,13340,11375,4247,14653
2022-05-10 15:00:00,255282,4550,20105,35423,52962,21530,15461,27860,1964,17782,1280.501379,142723,3967,2683,13406,9474,3383,14016
2022-05-10 16:00:00,253885,4277,20965,35887,52046,21782,15351,28303,2054,16233,1280.602969,118884,4034,1279,13597,9508,2910,13561
2022-05-10 17:00:00,250688,4020,21615,36362,51680,22136,14776,28831,1887,13783,1280.70456,103563,3753,708,13434,10140,3088,12241
2022-05-10 18:00:00,241255,3857,22299,35088,51636,21455,14537,29699,1792,13059,1280.806151,94918,3225,607,13332,9196,3485,9692
2022-05-10 19:00:00,231563,3668,21081,31643,51152,19866,13459,28203,1788,12772,1280.907741,89280,2968,608,12887,6441,3922,6402
2022-05-10 20:00:00,216002,3412,20084,29014,48887,18203,12456,25605,1750,11575,1281.009332,81160,2970,625,11987,5520,4039,4961
2022-05-10 21:00:00,199234,3209,19160,26505,46127,16957,11999,24356,1557,10003,1281.110923,75970,2701,668,10702,5372,4106,4525
2022-05-10 22:00:00,185259,3107,17969,24892,43663,16416,12054,22889,1358,9125,1281.212513,70572,2538,728,10232,5404,4048,4355
2022-05-10 23:00:00,179950,3050,16949,24262,42027,16079,12172,22072,1219,9256,1281.314104,67117,2446,725,9794,5589,3643,5155
2022-05-11 00:00:00,177959,3018,16366,24080,41069,16080,12133,21694,574,8981,1281.415695,69179,2350,712,9480,5697,3243,6143
2022-05-11 01:00:00,180283,3035,16266,24352,40746,16147,12028,21598,556,8886,1281.517285,72886,2282,722,9385,5826,3007,7564
2022-05-11 02:00:00,186618,3178,16645,25501,40871,16386,12498,22053,1102,8350,1281.618876,74856,2441,710,9613,5629,2836,8140
2022-05-11 03:00:00,203402,3700,17713,28725,42038,18604,13534,24192,1150,9247,1281.720467,79674,2513,872,10751,6299,2893,9152
2022-05-11 04:00:00,232621,4251,19867,33733,44406,20534,15120,26566,1230,11171,1281.822057,94298,2710,1633,10938,10383,3178,9561
2022-05-11 05:00:00,252149,4470,19975,37357,46814,21312,15630,27532,1539,13811,1281.923648,116865,3041,3321,10901,13082,3830,10947
2022-05-11 06:00:00,261465,4542,19389,38218,46018,21305,15673,27598,1908,15509,1282.025239,136933,3266,5072,10885,14511,4100,11152
2022-05-11 07:00:00,264106,4629,18800,37873,42373,20979,14971,27721,2018,17311,1282.126829,167160,3485,6356,10971,15656,4742,11429
2022-05-11 08:00:00,269307,4722,18482,37582,38787,21091,14739,28183,2044,18704,1282.22842,210060,3711,7174,11124,16739,5330,10748
2022-05-11 09:00:00,274207,4735,18596,35896,35665,21401,14764,29578,2000,20655,1282.330011,253696,3885,7217,11125,16945,5680,10322
2022-05-11 10:00:00,275256,4770,18954,35563,33548,21585,14620,29864,1955,20862,1282.431601,280155,4241,7274,10489,16810,5869,10142
2022-05-11 11:00:00,272292,4816,18825,36664,32852,21431,14539,29457,1940,21077,1282.533192,282861,4819,7111,10588,16631,5908,11814
2022-05-11 12:00:00,268657,4602,19248,37007,33893,21517,14885,28680,1841,21668,1282.634783,271508,4883,6587,11010,15380,5612,12638
2022-05-11 13:00:00,264240,4524,19875,36690,37747,21538,14448,28379,1843,20991,1282.736373,261403,4626,5723,11671,13107,5004,14400
2022-05-11 14:00:00,261010,4719,20550,36269,43325,21553,15413,28261,1883,19822,1282.837964,242300,4259,4407,12057,11697,4480,14839
2022-05-11 15:00:00,257391,4543,21205,35983,49139,21721,15246,28002,2044,18294,1282.939555,194940,4074,2755,12311,9697,4283,15249
2022-05-11 16:00:00,251310,4293,22066,36257,50745,21863,15336,28194,2081,16962,1283.041145,149819,3752,1409,12115,10126,3725,15393
2022-05-11 17:00:00,245798,4109,22664,36708,51823,22284,14615,28851,1924,15701,1283.142736,123160,3387,904,12043,10441,3734,16009
2022-05-11 18:00:00,236492,3981,23282,35479,51865,21663,14670,29738,1879,15021,1283.244327,108846,2898,877,11939,8938,3897,16425
2022-05-11 19:00:00,231176,3752,22110,31995,51007,19910,14241,27944,1872,14326,1283.345917,107025,2375,1088,11789,6441,3926,16802
2022-05-11 20:00:00,215759,3473,20974,29065,48324,18495,13617,25449,1849,12181,1283.447508,108521,2052,1278,10850,5431,4155,12201
2022-05-11 21:00:00,197723,3257,20014,26616,45748,17357,13022,24197,866,10608,1283.549099,116831,1994,1318,10661,5129,4081,9846
2022-05-11 22:00:00,186957,3160,18905,24986,43206,16544,13029,22956,687,9814,1283.650689,124832,2469,1250,10995,5455,3851,9128
2022-05-11 23:00:00,185109,3108,17848,24198,41625,16174,12580,22234,1281,9505,1283.75228,136484,2691,1135,10932,5730,3806,8229
2022-05-12 00:00:00,183680,3068,17243,23872,40890,16151,12229,21906,1222,9020,1283.853871,142304,3055,1147,10951,6032,3382,7903
2022-05-12 01:00:00,186642,3167,17138,24168,40316,16165,12141,21857,1221,8666,1283.955461,141773,3246,1038,11008,6027,3642,7059
2022-05-12 02:00:00,192795,3303,17625,25203,40374,16401,12553,22343,1181,8269,1284.057052,136355,3499,931,11449,5415,4151,5796
2022-05-12 03:00:00,208225,3882,18636,28356,41675,18825,14017,24406,1174,9412,1284.158643,137055,3505,1054,12651,6411,5024,4529
2022-05-12 04:00:00,235782,4423,20225,33489,43826,20756,15225,26656,1225,10509,1284.260233,144405,3823,1692,13177,10056,6786,3938
2022-05-12 05:00:00,252082,4635,19911,37106,45051,21467,15170,28074,1498,12770,1284.361824,161011,4390,3330,13459,13095,8389,2934
2022-05-12 06:00:00,260104,4660,19424,37667,43385,21219,14983,28436,1869,14393,1284.463415,175023,4680,5059,13786,14288,9109,2801
2022-05-12 07:00:00,260971,4743,19029,37554,40360,20833,14750,28621,987,15901,1284.565005,187958,5038,6386,13814,14789,9882,3479
2022-05-12 08:00:00,262650,4634,18831,37290,37527,20956,14531,28848,963,16761,1284.666596,202336,5294,7263,13569,15850,10346,3957
2022-05-12 09:00:00,265246,4620,18928,35512,35722,20862,14422,29361,1952,18018,1284.768187,219231,5615,7781,13386,16786,10565,4654
2022-05-12 10:00:00,265311,4720,19095,35192,34797,20982,14477,29621,1949,19116,1284.869777,237804,6068,8021,13337,17136,11006,6285
2022-05-12 11:00:00,263931,4703,19206,36178,34857,20449,14271,29381,1968,19649,1284.971368,245515,5822,7885,13072,16865,10560,7548
2022-05-12 12:00:00,262323,4607,19853,36562,35710,20475,14324,28667,1882,19435,1285.072959,241188,5949,7408,13179,15966,9822,9437
2022-05-12 13:00:00,255305,4568,20571,36691,36922,20787,14350,28565,1842,19221,1285.174549,219961,5463,6114,13264,14089,8926,9586
2022-05-12 14:00:00,251601,4554,21318,36465,39301,21342,14693,28516,1911,18471,1285.27614,186253,5033,4465,13401,12139,7676,9448
2022-05-12 15:00:00,251486,4477,21424,35818,43592,21392,14061,28132,2089,16799,1285.377731,147332,4157,2627,13383,10254,5714,9490
2022-05-12 16:00:00,249860,4232,21948,36226,45914,21761,13835,28360,2090,14672,1285.479321,122998,3593,1398,13077,10935,4068,10101
2022-05-12 17:00:00,247138,3973,22249,36567,49030,22099,14434,28850,1971,14044,1285.580912,100111,3518,859,13079,10825,3271,9913
2022-05-12 18:00:00,239258,3805,22672,35473,51117,21580,14390,29668,1917,13587,1285.682503,85707,3246,1025,12841,9798,2985,8985
2022-05-12 19:00:00,231027,3606,21491,31956,51214,19866,13830,28121,1847,12831,1285.784093,74763,3302,1240,12440,6754,2428,8217
2022-05-12 20:00:00,214025,3358,20416,29027,48952,18532,13007,25861,1763,10690,1285.885684,64860,2963,1197,11898,5568,2009,8907
2022-05-12 21:00:00,199012,3143,19478,26806,46192,17313,12557,24520,1524,8683,1285.987275,61663,2697,1394,11569,6260,1889,8743
2022-05-12 22:00:00,189745,2950,18316,25115,43366,16645,12216,23316,1334,7654,1286.088865,60088,2506,1281,11337,6033,1837,9184
2022-05-12 23:00:00,184041,2832,17265,24410,41508,16305,11918,22496,1210,6287,1286.190456,59958,2368,1268,11352,5942,1873,10026
2022-05-13 00:00:00,179773,2837,16564,24104,40688,16244,12009,22181,1112,5668,1286.292047,62733,2358,1205,11181,6113,1876,10517
2022-05-13 01:00:00,180899,2824,16418,24408,40096,16201,12017,22045,1092,5259,1286.393637,69398,2292,1041,11278,6101,1892,9881
2022-05-13 02:00:00,187175,2838,16812,25397,40121,16426,12493,22405,1054,5235,1286.495228,71458,2171,1279,11561,5766,2000,11151
2022-05-13 03:00:00,203428,2997,17827,28556,41156,18691,13950,24392,1060,7066,1286.596819,79749,2053,1288,12084,7256,2331,11707
2022-05-13 04:00:00,232594,3268,20181,33686,43767,20643,15277,26595,1117,8659,1286.698409,95379,2174,1506,12344,12240,3097,11361
2022-05-13 05:00:00,250520,3542,20845,37579,46203,21206,15287,28121,1402,11202,1286.8,113575,2371,2469,12148,15229,3681,11804
2022-05-13 06:00:00,259607,3713,20702,38259,46310,21282,15150,28622,1739,14247,1286.901591,133904,2839,3673,12288,15001,4860,11169
2022-05-13 07:00:00,263337,3840,20447,37918,44165,21040,14933,29001,1891,16174,1287.003181,157722,3569,4854,12290,15454,5869,10680
2022-05-13 08:00:00,268006,4003,20345,37588,41841,21659,14849,29398,1936,16660,1287.104772,194918,4031,5510,12336,16419,6574,10384
2022-05-13 09:00:00,270939,4024,20307,35790,39729,21731,14584,29753,1932,17099,1287.206363,223316,4177,5987,12148,16908,6956,10922
2022-05-13 10:00:00,267208,3973,20324,35799,37852,21484,14390,29947,1923,17220,1287.307953,242475,4413,5872,11939,17383,6892,11259
2022-05-13 11:00:00,260844,3883,20339,36561,37514,21415,14061,29471,1862,17679,1287.409544,256823,4927,5303,10903,17115,6530,12260
2022-05-13 12:00:00,257840,4035,20753,36690,36676,21630,14009,28652,1727,17770,1287.511135,256209,5135,4764,11079,16102,5953,12691
2022-05-13 13:00:00,256978,4113,20793,36722,36175,21446,13982,28270,1638,17397,1287.612725,255375,4812,4316,12005,14499,4893,11878
2022-05-13 14:00:00,252605,4180,20723,36223,38203,21459,14253,28293,1617,16786,1287.714316,228608,5037,3588,12303,13341,4523,13482
2022-05-13 15:00:00,250275,4049,20605,35508,42719,21579,14131,27993,1729,15298,1287.815907,187146,5376,2502,12271,10559,4248,14821
2022-05-13 16:00:00,245607,3921,20959,36075,45199,21617,13766,28156,1797,13186,1287.917497,148740,5069,1382,12204,11003,4096,15223
2022-05-13 17:00:00,240508,3831,21267,36128,47841,21739,13502,28338,1740,11110,1288.019088,123257,4244,984,12124,11328,3628,14917
2022-05-13 18:00:00,230039,3728,21699,34771,49406,21109,13283,28931,1712,10214,1288.120679,111661,4529,1008,11895,9474,3768,13666
2022-05-13 19:00:00,223059,3658,20767,31584,49468,19562,12920,27587,1702,9415,1288.222269,106371,4495,1203,11386,8079,3559,12825
2022-05-13 20:00:00,208693,3420,19825,28799,47604,18164,12216,25652,1703,8947,1288.32386,104136,4549,1397,10988,7174,3165,11891
2022-05-13 21:00:00,194435,3223,18957,26463,45383,17094,11967,24509,1577,6404,1288.425451,101986,3989,1499,10651,6570,3455,10490
2022-05-13 22:00:00,183480,3086,17810,25041,42275,16357,11691,23339,1377,6193,1288.527041,99947,4033,1487,10304,6494,3640,8997
2022-05-13 23:00:00,175920,3019,16715,24185,40716,15969,11446,22220,1241,6092,1288.628632,101152,3504,1554,10196,6253,3844,7997
2022-05-14 00:00:00,170903,2958,16086,23756,39515,15778,11266,21610,1171,6307,1288.730223,99733,3360,1440,10090,5996,3769,5953
2022-05-14 01:00:00,170947,2954,15818,23707,38716,15564,11365,21195,1144,6025,1288.831813,99432,3231,1361,10070,6000,3918,4621
2022-05-14 02:00:00,172727,2926,15674,23861,38973,15080,11316,20987,1110,5869,1288.933404,101118,3204,1176,10165,5984,4104,3723
2022-05-14 03:00:00,174632,2986,15502,24805,38898,15985,11402,21243,1110,5819,1289.034995,101249,3235,1293,10160,6715,4532,3373
2022-05-14 04:00:00,180990,3198,16229,27802,38326,17043,12065,21486,1135,6359,1289.136585,99974,3819,2028,10622,9751,5260,2978
2022-05-14 05:00:00,193623,3493,16733,30125,37057,18144,12599,22739,1262,8223,1289.238176,108181,4344,3569,11092,12608,6405,2151
2022-05-14 06:00:00,207103,3675,16779,31240,35924,18561,12762,24746,1453,11303,1289.339767,131537,4971,5310,11446,14797,7773,1899
2022-05-14 07:00:00,215316,3781,16527,30713,34118,19162,12979,25562,1647,14081,1289.441357,161988,5328,6618,11642,15770,8997,1858
2022-05-14 08:00:00,221718,3793,16417,29941,31283,19075,12909,25976,1738,17302,1289.542948,202825,5216,7296,11841,16864,9429,1902
2022-05-14 09:00:00,224237,3821,16353,28932,30049,18857,12869,25768,1728,21601,1289.644539,224927,5145,7479,11847,17840,9539,1747
2022-05-14 10:00:00,219279,3846,16149,27879,29000,18627,12333,25953,1706,23421,1289.746129,230660,5375,7599,11816,18289,9594,1599
2022-05-14 11:00:00,210864,3814,15745,27682,27706,18107,11998,25488,1655,23940,1289.84772,227395,5164,7238,11835,17797,9291,1500
2022-05-14 12:00:00,205584,3638,15824,27385,27616,17735,11848,24805,1570,23060,1289.949311,218649,5702,6540,11979,16737,8680,1626
2022-05-14 13:00:00,201516,3645,16321,27573,28789,17956,12485,24383,1512,22359,1290.050901,200081,5609,5682,11992,14966,8352,1436
2022-05-14 14:00:00,201118,3761,17038,28502,31619,17845,13125,24073,1509,20055,1290.152492,172039,5271,4520,12191,12870,7207,1464
2022-05-14 15:00:00,202470,3799,17610,29409,36711,18079,13059,24298,1599,17783,1290.254083,131740,4650,3002,12058,10341,5837,1402
2022-05-14 16:00:00,204279,3558,18361,30457,40561,18322,12940,24449,1707,14933,1290.355673,100489,3762,1485,12049,10157,4881,1220
2022-05-14 17:00:00,200708,3384,18859,30631,43757,18578,13004,24867,1679,11546,1290.457264,82058,2862,818,11904,10626,4451,1033
2022-05-14 18:00:00,193684,3289,19545,29831,46286,18348,13230,26168,1642,10897,1290.558855,74988,2443,637,11848,9773,4082,1174
2022-05-14 19:00:00,191610,3214,18969,27898,47060,17353,12709,25409,1596,10382,1290.660445,72039,2216,630,11791,8185,4152,1476
